Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),Total Water Consumption (Cubic Meters),zscore,Total_Percentage,Per Capita Water Use (m³ per Day),Agricultural Water Use Ratio,Industrial Water Use Ratio,Household Water Use Ratio,Water Stress Index,Water Stress Normalized,Water Scarcity Level
UK,2011,540.5671429,231.8842857,56.94142857,24.63428571,28.80571429,1563.498571,3.102857143,540567142900.0,0.4098933215380288,110.38142857,0.2318842857,0.5694142857,0.2463428571,0.2880571429,0.3457420127696426,0.36498129404301666,Low Stress
UK,2012,583.028,256.86,55.234,25.092,28.568,1908.753,2.57,583028000000.0,0.8522731308822757,108.89399999999999,0.25686000000000003,0.55234,0.25092,0.28568,0.3054496836416236,0.30574180508477933,Low Stress
UK,2013,470.0369231,244.7284615,50.42769231,33.39230769,26.90769231,2098.403846,2.327692308,470036923100.0,0.3249280485216875,110.72769231,0.24472846150000002,0.5042769230999999,0.3339230769,0.26907692310000003,0.22399736065866893,0.18598714973485772,Low Stress
UK,2014,402.7325,311.57875,44.44875,32.54875,28.5425,1369.095,3.0,402732500000.0,1.0261413516088391,105.54,0.31157875,0.4444875,0.3254875,0.285425,0.2941596456053086,0.2891427129482746,Low Stress
UK,2015,523.8277778,224.7188889,42.65888889,24.40888889,21.33222222,1669.285556,3.212222222,523827777800.00006,0.23549370628669808,88.4,0.2247188889,0.4265888889,0.2440888889,0.2133222222,0.31380357657632546,0.31802405232571707,Low Stress
UK,2016,394.5872727,285.57,53.00545455,31.70909091,22.00818182,1527.530909,2.139090909,394587272700.0,1.1110026649721898,106.72272728000002,0.28557,0.5300545455000001,0.3170909091,0.2200818182,0.25831704640157954,0.23644540540326825,Low Stress
UK,2017,361.1922222,226.0122222,48.27555556,26.38444444,27.13444444,1948.038889,2.832222222,361192222200.0,1.4589300758211694,101.79444443999999,0.2260122222,0.4827555556,0.2638444444,0.2713444444,0.1854132503409176,0.12925915642701044,No Stress
UK,2018,628.4711111,248.5822222,55.56444444,30.03222222,24.52111111,1746.037778,2.272222222,628471111100.0,1.3257236497232494,110.11777777,0.24858222219999998,0.5556444444,0.3003222222,0.2452111111,0.35994130196878255,0.3858576904671274,Low Stress
UK,2019,475.0791667,281.0666667,53.50666667,26.58,23.5575,1515.801667,2.711666667,475079166700.0,0.2723952709288577,103.64416667,0.28106666669999997,0.5350666667,0.2658,0.235575,0.313417762391206,0.31745681196870773,Low Stress
UK,2020,553.333,251.084,52.326,31.898,20.014,1944.06,2.378,553333000000.0,0.5428948155190318,104.238,0.25108400000000003,0.5232600000000001,0.31898,0.20013999999999998,0.2846275320720554,0.2751281958771047,Low Stress
UK,2021,525.818,238.202,56.3,27.606,28.488,1511.726,2.914,525818000000.0,0.25622890047543395,112.394,0.238202,0.563,0.27606,0.28488,0.34782625952057444,0.368045641899299,Low Stress
UK,2022,471.931,282.425,54.908,24.93,26.099,1836.534,2.937,471931000000.0,0.3051945472423333,105.937,0.28242500000000004,0.54908,0.2493,0.26099,0.25696828917950876,0.23446240540566712,Low Stress
UK,2023,519.0361538,337.9776923,50.62153846,27.77307692,23.56923077,1585.790769,2.583076923,519036153800.0,0.1855720170806328,101.96384615000001,0.3379776923,0.5062153845999999,0.2777307692,0.23569230770000002,0.32730431021950285,0.33787340278252526,Low Stress
UK,2024,498.77875,334.45375,48.76875,27.89,25.575,1576.25875,2.82375,498778750000.0,0.025480397847030236,102.23375,0.33445375,0.4876875,0.2789,0.25575,0.3164320261505289,0.32188851022373494,Low Stress
USA,2000,631.304,275.05,45.629,29.396,21.615,2080.405,1.814,631304000000.0,1.3552381941075975,96.64,0.27505,0.45629,0.29396,0.21614999999999998,0.3034524527676101,0.30280539165649983,Low Stress
USA,2001,445.1727273,300.59,50.02090909,20.72272727,26.71272727,1845.639091,3.025454545,445172727300.0,0.5839764745013418,97.45636363000001,0.30058999999999997,0.5002090909,0.2072272727,0.2671272727,0.2412024807400441,0.21128284604090744,Low Stress
USA,2002,606.1272727,229.0963636,46.24545455,23.85090909,28.93181818,1411.564545,2.382727273,606127272700.0,1.0929336486139534,99.02818181999999,0.2290963636,0.4624545455,0.23850909089999997,0.2893181818,0.4294010322425604,0.4879803280421846,Moderate Stress
USA,2003,601.7725,250.8616667,47.18416667,31.21416667,25.23416667,1179.5675,2.644166667,601772500000.0,1.047563308768328,103.63250001,0.2508616667,0.47184166670000005,0.3121416667,0.2523416667,0.5101636828752911,0.6067209978901492,Moderate Stress
USA,2004,626.24,320.4123077,52.50846154,28.36769231,24.63,1542.064615,3.127692308,626240000000.0,1.3024787467595775,105.50615384999999,0.3204123077,0.5250846154,0.2836769231,0.2463,0.4061049024200585,0.45372937121601076,Moderate Stress
USA,2005,465.765,326.798,53.88,18.971,25.53,1558.947,2.989,465765000000.0,0.36943521713725697,98.381,0.326798,0.5388000000000001,0.18971,0.2553,0.29876897675161507,0.29591954683839095,Low Stress
USA,2006,444.7588889,334.0377778,58.65333333,28.87222222,28.33333333,1992.126667,3.084444444,444758888900.0,0.5882880632208107,115.85888888000001,0.3340377778,0.5865333333,0.2887222222,0.2833333333,0.22325833807032713,0.18490060742247702,Low Stress
USA,2007,649.6291667,287.13,49.7325,26.3875,24.375,1783.709167,3.150833333,649629166700.0,1.5461595344812842,100.495,0.28713,0.497325,0.26387499999999997,0.24375,0.3642012827643892,0.39212089467410766,Low Stress
USA,2008,548.2515385,252.7869231,46.98615385,25.17615385,24.98,1691.000769,1.811538462,548251538500.00006,0.4899534449700115,97.1423077,0.2527869231,0.4698615385,0.2517615385,0.2498,0.3242172023518459,0.3333346060339457,Low Stress
USA,2009,743.6711111,291.4511111,51.75888889,27.08,24.74777778,1732.991111,2.148888889,743671111100.0,2.525938565697172,103.58666667,0.2914511111,0.5175888889,0.2708,0.2474777778,0.42912575048978424,0.4875755971490617,Moderate Stress
USA,2010,626.2214286,193.34,53.69571429,24.46142857,20.44857143,2032.701429,1.912857143,626221428600.0,1.3022852600296246,98.60571429,0.19334,0.5369571429,0.2446142857,0.2044857143,0.30807349257784183,0.30959944012026647,Low Stress
USA,2011,556.9666667,302.7077778,50.31,26.79444444,28.63222222,2110.113333,1.811111111,556966666700.0,0.5807522892431447,105.73666666000001,0.30270777779999997,0.5031,0.2679444444,0.2863222222,0.2639510674567166,0.24472878180044397,Low Stress
USA,2012,589.28,286.6557143,53.03071429,25.64857143,29.54571429,1492.678571,2.286428571,589280000000.0,0.9174097945512767,108.22500001,0.2866557143,0.5303071429,0.2564857143,0.29545714289999997,0.39478023698378667,0.4370793684093664,Low Stress
USA,2013,318.79,352.41,49.1425,30.51375,23.555,2019.13875,1.5325,318790000000.0,1.9006989955683966,103.21125,0.35241,0.491425,0.3051375,0.23555,0.1578841473870976,0.08878470320586507,No Stress
USA,2014,455.4454545,258.6663636,45.85454545,30.85636364,22.04818182,2111.826364,1.940909091,455445454500.0,0.4769497348036769,98.75909091,0.2586663636,0.45854545450000006,0.3085636364,0.2204818182,0.21566425264117972,0.17373546135959891,Low Stress
USA,2015,451.5457143,247.3714286,49.78785714,33.30428571,23.83928571,1341.811429,3.388571429,451545714300.0,0.5175793038701971,106.93142856,0.2473714286,0.4978785714,0.33304285710000003,0.2383928571,0.33651950232419725,0.35142196854549235,Low Stress
USA,2016,502.996,277.038,47.667,26.53,23.103,1739.999,2.645,502996000000.0,0.01845715731261387,97.30000000000001,0.277038,0.47667000000000004,0.26530000000000004,0.23103,0.28907832705650977,0.28167194318690253,Low Stress
USA,2017,431.505,248.019,57.999,31.694,29.452,1529.067,2.304,431505000000.0,0.7263741322524183,119.145,0.24801900000000002,0.57999,0.31694,0.29452,0.2822014993456794,0.2715613398025936,Low Stress
USA,2018,568.125,275.02,41.67,29.94333333,18.65666667,1245.671667,2.028333333,568125000000.0,0.697005744660406,90.27000000000001,0.27502,0.4167,0.2994333333,0.1865666667,0.4560792502957362,0.5272037742412169,Moderate Stress
USA,2019,547.864375,283.96875,46.826875,25.886875,22.58,1461.96625,2.825,547864375000.0,0.4859197695566372,95.29375,0.28396875,0.46826875,0.25886875,0.22579999999999997,0.3747448855265982,0.40762254605363984,Low Stress
USA,2020,418.097,292.97,47.448,25.266,27.538,1510.662,2.431,418097000000.0,0.8660658127504945,100.252,0.29297,0.47448,0.25266,0.27538,0.2767640941521002,0.26356703637319706,Low Stress
USA,2021,572.094,275.978,46.195,32.223,26.72,754.615,2.628,572094000000.0,0.7383568991873206,105.138,0.275978,0.46195,0.32223,0.2672,0.7581269919097818,0.9712871578886269,High Stress
USA,2022,440.978,292.039,54.81,30.918,22.638,2119.898,2.871,440978000000.0,0.6276793761845278,108.36600000000001,0.292039,0.5481,0.30918,0.22638000000000003,0.20801849900325392,0.1624943505076491,Low Stress
USA,2023,566.865,261.1975,62.945,25.2075,21.6325,1439.155,1.5975,566865000000.0,0.6838783940169413,109.785,0.26119749999999997,0.62945,0.252075,0.216325,0.3938873853059608,0.4357666600538415,Low Stress
USA,2024,249.485,186.374,51.386,24.769,27.677,1771.199,1.638,249485000000.0,2.6227553736202434,103.832,0.18637399999999998,0.51386,0.24769,0.27677,0.14085656100754348,0.06375002446808066,No Stress
