Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),CrisisSeverity,MitigationEfforts,Policy,Investment (Million USD),Regulations,consumption_rainfall_ratio,investment_consumption_ratio,groundwater_stress,usage_balance,water_stress_index
Turkey,2017,600.2933333,321.4033333,42.67166667,24.3225,27.2075,1419.746667,2.67,2,Moderate conservation policies,Water conservation policy level 2,6002.93,"Agriculture, Industry, Household",0.42281721609422873,9.999994447714451,858.146899911,94.20166667,86.7974423382981
Turkey,2018,348.3942857,285.0814286,54.24285714,25.04285714,26.81142857,1612.86,2.267142857,2,Moderate conservation policies,Water conservation policy level 2,3483.94,"Agriculture, Industry, Household",0.2160102462085984,9.999991799521068,646.3203245138454,106.09714285,68.60309456257143
Turkey,2019,454.1371429,368.23,57.08714286,37.63714286,25.18714286,1400.244286,2.042857143,2,Moderate conservation policies,Water conservation policy level 2,4541.37,"Agriculture, Industry, Household",0.32432708166751983,9.99999685337343,752.2412857668901,119.91142858,79.49793559807947
Turkey,2020,316.5153846,204.3346154,55.45230769,24.12153846,25.9,1310.841538,1.645384615,1,Moderate conservation policies,Water conservation policy level 1,3165.15,"Agriculture, Industry, Household",0.2414596848089811,9.999987848931879,336.20903249110205,105.47384614999999,40.26589341813863
Turkey,2021,494.8125,261.5475,51.05916667,27.50666667,25.66083333,1566.1725,2.2025,2,Moderate conservation policies,Water conservation policy level 2,4948.12,"Agriculture, Industry, Household",0.31593742068641867,9.999989895162308,576.0583687500001,104.22666667000001,62.05469089938782
Turkey,2022,494.2054545,280.7090909,59.33090909,31.51909091,22.01818182,2069.79,2.282727273,2,Moderate conservation policies,Water conservation policy level 2,4942.05,"Agriculture, Industry, Household",0.23877081950342788,9.999990803419998,640.782297576466,112.86818181999999,68.71726201634247
Turkey,2023,589.718125,231.86,46.844375,32.35125,24.260625,1069.414375,2.419375,2,Moderate conservation policies,Water conservation policy level 2,5897.18,"Agriculture, Industry, Household",0.5514402450406559,9.999997880343258,560.9562875,103.45625000000001,60.63310056967283
Turkey,2024,543.2171429,289.775,46.73428571,28.23428571,23.02142857,1500.379286,2.782857143,2,Moderate conservation policies,Water conservation policy level 2,5432.17,"Agriculture, Industry, Household",0.3620532141230854,9.999997369376098,806.402428612825,97.98999999,82.43224533319845
UK,2000,511.9777778,303.7622222,60.74888889,30.20222222,26.15,1550.187778,1.718888889,1,Moderate conservation policies,Water conservation policy level 1,5119.78,"Agriculture, Industry, Household",0.3302682327043866,10.000004340032119,522.1335086375292,117.10111111,58.23314865877255
UK,2001,623.7291667,291.4075,49.29666667,19.98,26.32833333,914.5833333,2.129166667,2,Moderate conservation policies,Water conservation policy level 2,6237.29,"Agriculture, Industry, Household",0.681981776826678,9.999997327365644,620.4551355138025,95.60499999999999,65.34020835646498
UK,2002,553.6775,317.26375,44.54625,30.28,25.5775,2245.45,2.48875,2,Moderate conservation policies,Water conservation policy level 2,5536.77,"Agriculture, Industry, Household",0.24657752343628228,9.999990969472302,789.5901578125,100.40375,81.1128379843333
UK,2003,461.87,312.6483333,40.42833333,34.32166667,24.305,1304.866667,2.078333333,2,Moderate conservation policies,Water conservation policy level 2,4618.7,"Agriculture, Industry, Household",0.3539595360052216,10.0,649.7874526042838,99.055,68.29058292184446
UK,2004,325.1322222,356.4788889,39.73555556,28.57111111,27.27888889,1441.938889,2.441111111,2,Moderate conservation policies,Water conservation policy level 2,3251.32,"Industry, Household",0.2254826641269677,9.99999316585731,870.2045765307247,95.58555556,88.00147419722575
UK,2005,366.83,298.6971429,51.12285714,25.17,31.76714286,1276.987143,2.561428571,2,Moderate conservation policies,Water conservation policy level 2,3668.3,"Agriculture, Industry, Household",0.28726209344458525,10.000000000000002,765.0913959001298,108.06,79.5853325448704
UK,2006,416.965,313.617,57.034,31.292,27.559,1848.656,2.26,2,Moderate conservation policies,Water conservation policy level 2,4169.65,"Agriculture, Industry, Household",0.2255503457647069,10.0,708.77442,115.88499999999999,75.17136094052407
UK,2007,413.211875,249.995625,55.030625,26.97875,25.735,1572.255,2.505,2,Moderate conservation policies,Water conservation policy level 2,4132.12,"Agriculture, Industry, Household",0.26281479467389196,10.00000302508247,626.2390406249999,107.744375,66.93145708604511
UK,2008,573.33,313.1222222,50.68222222,28.24,15.20888889,1111.303333,2.558888889,2,Moderate conservation policies,Water conservation policy level 2,5733.3,"Agriculture, Industry, Household",0.5159077481143486,10.0,801.2449752865691,94.13111110999999,81.62654492224395
UK,2009,332.8966667,223.7733333,43.24333333,13.27666667,25.45333333,1010.46,4.123333333,2,Moderate conservation policies,Water conservation policy level 3,3328.97,"Agriculture, Industry, Household",0.3294506132850385,10.000010012115869,922.6920442324088,81.97333333,91.54490105613975
UK,2010,633.4355556,289.0511111,45.75888889,29.08222222,27.09444444,1759.832222,2.584444444,2,Moderate conservation policies,Water conservation policy level 2,6334.36,"Agriculture, Industry, Household",0.3599408782731108,10.000007015709743,747.0365381144218,101.93555555,77.39377196095045
UK,2011,540.5671429,231.8842857,56.94142857,24.63428571,28.80571429,1563.498571,3.102857143,2,Moderate conservation policies,Water conservation policy level 2,5405.67,"Agriculture, Industry, Household",0.3457420127696426,9.9999973564801,719.5038122336978,110.38142857,75.65738025620526
UK,2012,583.028,256.86,55.234,25.092,28.568,1908.753,2.57,2,Moderate conservation policies,Water conservation policy level 2,5830.28,"Agriculture, Industry, Household",0.3054496836416236,10.0,660.1302,108.89399999999999,70.12087724396741
UK,2013,470.0369231,244.7284615,50.42769231,33.39230769,26.90769231,2098.403846,2.327692308,2,Moderate conservation policies,Water conservation policy level 2,4700.37,"Agriculture, Industry, Household",0.22399736065866893,10.000001636041684,569.6525573822241,110.72769231,62.05492232076756
UK,2014,402.7325,311.57875,44.44875,32.54875,28.5425,1369.095,3.0,2,Moderate conservation policies,Water conservation policy level 2,4027.33,"Agriculture, Industry, Household",0.2941596456053086,10.000012415188742,934.73625,105.54,94.77902117692443
UK,2015,523.8277778,224.7188889,42.65888889,24.40888889,21.33222222,1669.285556,3.212222222,2,Moderate conservation policies,Water conservation policy level 2,5238.28,"Agriculture, Industry, Household",0.31380357657632546,10.000004241852176,721.8470086277291,88.4,73.86913626021355
UK,2016,394.5872727,285.57,53.00545455,31.70909091,22.00818182,1527.530909,2.139090909,2,Moderate conservation policies,Water conservation policy level 2,3945.87,"Agriculture, Industry, Household",0.25831704640157954,9.99999308898135,610.86019088313,106.72272728000002,65.4401534061502
UK,2017,361.1922222,226.0122222,48.27555556,26.38444444,27.13444444,1948.038889,2.832222222,2,Moderate conservation policies,Water conservation policy level 2,3611.92,"Agriculture, Industry, Household",0.1854132503409176,9.99999384815103,640.1168381584417,101.79444443999999,67.6451919992534
UK,2018,628.4711111,248.5822222,55.56444444,30.03222222,24.52111111,1746.037778,2.272222222,2,Moderate conservation policies,Water conservation policy level 2,6284.71,"Agriculture, Industry, Household",0.35994130196878255,9.99999823221787,564.8340492769817,110.11777777,61.57380701800238
UK,2019,475.0791667,281.0666667,53.50666667,26.58,23.5575,1515.801667,2.711666667,2,Moderate conservation policies,Water conservation policy level 2,4750.79,"Agriculture, Industry, Household",0.313417762391206,9.999996491111132,762.1591112951888,103.64416667,78.91972478619307
UK,2020,553.333,251.084,52.326,31.898,20.014,1944.06,2.378,2,Moderate conservation policies,Water conservation policy level 2,5533.33,"Agriculture, Industry, Household",0.2846275320720554,10.0,597.077752,104.238,63.96367086655201
UK,2021,525.818,238.202,56.3,27.606,28.488,1511.726,2.914,2,Moderate conservation policies,Water conservation policy level 2,5258.18,"Agriculture, Industry, Household",0.34782625952057444,10.0,694.120628,112.394,73.53295038722915
UK,2022,471.931,282.425,54.908,24.93,26.099,1836.534,2.937,2,Moderate conservation policies,Water conservation policy level 2,4719.31,"Agriculture, Industry, Household",0.25696828917950876,10.000000000000002,829.482225,105.937,85.24329029901631
UK,2023,519.0361538,337.9776923,50.62153846,27.77307692,23.56923077,1585.790769,2.583076923,2,Moderate conservation policies,Water conservation policy level 2,5190.36,"Agriculture, Industry, Household",0.32730431021950285,9.99999703681528,873.0223774689248,101.96384615000001,88.84670829075934
UK,2024,498.77875,334.45375,48.76875,27.89,25.575,1576.25875,2.82375,2,Moderate conservation policies,Water conservation policy level 2,4987.79,"Agriculture, Industry, Household",0.3164320261505289,10.000005012242402,944.4137765625001,102.23375,95.3603164199663
USA,2000,631.304,275.05,45.629,29.396,21.615,2080.405,1.814,1,Moderate conservation policies,Water conservation policy level 1,6313.04,"Agriculture, Industry, Household",0.3034524527676101,10.0,498.94070000000005,96.64,54.26219567752434
USA,2001,445.1727273,300.59,50.02090909,20.72272727,26.71272727,1845.639091,3.025454545,2,Moderate conservation policies,Water conservation policy level 2,4451.73,"Agriculture, Industry, Household",0.2412024807400441,10.000006125712183,909.42138168155,97.45636363000001,91.73803507559009
USA,2002,606.1272727,229.0963636,46.24545455,23.85090909,28.93181818,1411.564545,2.382727273,2,Moderate conservation policies,Water conservation policy level 2,6061.27,"Agriculture, Industry, Household",0.4294010322425604,9.999995500944896,545.8741536948444,99.02818181999999,58.848363755374386
USA,2003,601.7725,250.8616667,47.18416667,31.21416667,25.23416667,1179.5675,2.644166667,2,Moderate conservation policies,Water conservation policy level 2,6017.73,"Agriculture, Industry, Household",0.5101636828752911,10.000008308787788,663.3200571162039,103.63250001,69.95110360001854
USA,2004,626.24,320.4123077,52.50846154,28.36769231,24.63,1542.064615,3.127692308,2,Moderate conservation policies,Water conservation policy level 2,6262.4,"Agriculture, Industry, Household",0.4061049024200585,10.0,1002.151110181819,105.50615384999999,100.91485172129447
USA,2005,465.765,326.798,53.88,18.971,25.53,1558.947,2.989,2,Moderate conservation policies,Water conservation policy level 2,4657.65,"Agriculture, Industry, Household",0.29876897675161507,10.0,976.799222,98.381,97.95263554334106
USA,2006,444.7588889,334.0377778,58.65333333,28.87222222,28.33333333,1992.126667,3.084444444,2,Moderate conservation policies,Water conservation policy level 2,4447.59,"Agriculture, Industry, Household",0.22325833807032713,10.000002497982678,1030.3209678213166,115.85888888000001,104.40025947721338
USA,2007,649.6291667,287.13,49.7325,26.3875,24.375,1783.709167,3.150833333,2,Moderate conservation policies,Water conservation policy level 2,6496.29,"Agriculture, Industry, Household",0.3642012827643892,9.999997433920633,904.69877490429,100.495,91.59620102092508
USA,2008,548.2515385,252.7869231,46.98615385,25.17615385,24.98,1691.000769,1.811538462,1,Moderate conservation policies,Water conservation policy level 1,5482.52,"Agriculture, Industry, Household",0.3242172023518459,10.000008417669036,457.93323388628625,97.1423077,50.58175754619489
USA,2009,743.6711111,291.4511111,51.75888889,27.08,24.74777778,1732.991111,2.148888889,2,Moderate conservation policies,Water conservation policy level 2,7436.71,"Agriculture, Industry, Household",0.42912575048978424,9.999998506060027,626.2960543294946,103.58666667,66.57381329156956
USA,2010,626.2214286,193.34,53.69571429,24.46142857,20.44857143,2032.701429,1.912857143,1,Moderate conservation policies,Water conservation policy level 1,6262.21,"Agriculture, Industry, Household",0.30807349257784183,9.99999315577557,369.83180002762003,98.60571429,42.70417091701161
USA,2011,556.9666667,302.7077778,50.31,26.79444444,28.63222222,2110.113333,1.811111111,1,Moderate conservation policies,Water conservation policy level 1,5569.67,"Agriculture, Industry, Household",0.2639510674567166,10.000005984200131,548.237419759699,105.73666666000001,59.567061911448725
USA,2012,589.28,286.6557143,53.03071429,25.64857143,29.54571429,1492.678571,2.286428571,2,Moderate conservation policies,Water conservation policy level 2,5892.8,"Agriculture, Industry, Household",0.39478023698378667,10.0,655.4178152159333,108.22500001,69.63978140571975
USA,2013,318.79,352.41,49.1425,30.51375,23.555,2019.13875,1.5325,1,Moderate conservation policies,Water conservation policy level 1,3187.9,"Agriculture, Industry, Household",0.1578841473870976,10.0,540.0683250000001,103.21125,58.585223558853386
USA,2014,455.4454545,258.6663636,45.85454545,30.85636364,22.04818182,2111.826364,1.940909091,1,Moderate conservation policies,Water conservation policy level 1,4554.45,"Agriculture, Industry, Household",0.21566425264117972,9.999990020758897,502.0478966471515,98.75909091,54.72938163340795
USA,2015,451.5457143,247.3714286,49.78785714,33.30428571,23.83928571,1341.811429,3.388571429,2,Moderate conservation policies,Water conservation policy level 2,4515.46,"Agriculture, Industry, Household",0.33651950232419725,10.000006327155612,838.2357553048736,106.93142856,86.13665076065496
USA,2016,502.996,277.038,47.667,26.53,23.103,1739.999,2.645,2,Moderate conservation policies,Water conservation policy level 2,5029.96,"Agriculture, Industry, Household",0.28907832705650977,10.0,732.7655100000001,97.30000000000001,75.66859893882332
USA,2017,431.505,248.019,57.999,31.694,29.452,1529.067,2.304,2,Moderate conservation policies,Water conservation policy level 2,4315.05,"Agriculture, Industry, Household",0.2822014993456794,10.0,571.4357759999999,119.145,62.98754340903142
USA,2018,568.125,275.02,41.67,29.94333333,18.65666667,1245.671667,2.028333333,2,Moderate conservation policies,Water conservation policy level 2,5681.25,"Agriculture, Industry, Household",0.4560792502957362,10.0,557.83223324166,90.27000000000001,59.14166477199597
USA,2019,547.864375,283.96875,46.826875,25.886875,22.58,1461.96625,2.825,2,Moderate conservation policies,Water conservation policy level 2,5478.64,"Agriculture, Industry, Household",0.3747448855265982,9.999993155240292,802.21171875,95.29375,81.80734305337566
USA,2020,418.097,292.97,47.448,25.266,27.538,1510.662,2.431,2,Moderate conservation policies,Water conservation policy level 2,4180.97,"Agriculture, Industry, Household",0.2767640941521002,10.000000000000002,712.2100700000001,100.252,74.067166735832
USA,2021,572.094,275.978,46.195,32.223,26.72,754.615,2.628,2,Moderate conservation policies,Water conservation policy level 2,5720.94,"Agriculture, Industry, Household",0.7581269919097818,9.999999999999998,725.2701840000001,105.138,75.74239190835546
USA,2022,440.978,292.039,54.81,30.918,22.638,2119.898,2.871,2,Moderate conservation policies,Water conservation policy level 2,4409.78,"Agriculture, Industry, Household",0.20801849900325392,10.0,838.4439689999999,108.36600000000001,86.27436249990939
USA,2023,566.865,261.1975,62.945,25.2075,21.6325,1439.155,1.5975,1,Moderate conservation policies,Water conservation policy level 1,5668.65,"Agriculture, Industry, Household",0.3938873853059608,10.0,417.26300625,109.785,48.040172148664176
USA,2024,249.485,186.374,51.386,24.769,27.677,1771.199,1.638,1,Moderate conservation policies,Water conservation policy level 1,2494.85,"Agriculture, Industry, Household",0.14085656100754348,9.999999999999998,305.28061199999996,103.832,37.29576986918251
